Session ID,Station ID,Station Location,Charging Start Time,Charging End Time,Charging Duration (mins),Energy Consumed (kWh),Vehicle Type,Battery Level Start (%),Battery Level End (%),Cost of Charging (₹/$),Payment Method,Station Type,Connector Type,User ID,Subscription Plan,Renewable Energy Source Used (%),Charging Station Rating,Charging Status,Comments/Issues
23e4fef7,ST0058,Boston,32:22.0,13:22.0,41,49.01,Truck,32,66,21.74,Cash,Level 2 Charger,CCS,USER6905,Annual,11,2.1,In Progress,Charging interrupted
90388bfb,ST0056,Houston,32:22.0,07:22.0,95,23.44,Sedan,57,94,9.46,Debit Card,Level 2 Charger,CCS,USER6850,Annual,17,2.3,Successful,Expensive
920dd475,ST0071,Chicago,32:22.0,29:22.0,117,44.82,Bus,62,99,20.83,UPI,DC Fast Charger,Tesla Supercharger,USER4359,Free,34,3,Failed,Charging interrupted
d3aafbe6,ST0062,Miami,32:22.0,30:22.0,58,6.85,Sedan,61,73,2.88,Credit Card,Fast Charger,CCS,USER8275,Monthly,54,4,Successful,Great experience
bf3b8d4a,ST0011,Miami,32:22.0,50:22.0,18,44.17,Motorbike,52,70,19.55,UPI,Slow Charger,Type 2,USER5755,Free,91,1.1,Failed,Charging interrupted
9984d05d,ST0032,Los Angeles,32:22.0,05:22.0,93,14.8,Hatchback,21,52,5.78,Wallet,Level 2 Charger,Type 2,USER2429,Pay-as-you-go,68,2.6,Successful,Expensive
41c04b64,ST0043,New York,32:22.0,10:22.0,38,38.59,Motorbike,20,39,8.29,Debit Card,Slow Charger,Type 2,USER9124,Pay-as-you-go,33,1.3,Failed,Charging interrupted
d2004f22,ST0007,San Francisco,32:22.0,30:22.0,58,35.65,Bus,51,81,16.9,Cash,DC Fast Charger,Tesla Supercharger,USER1934,Free,17,4.8,In Progress,Charging interrupted
f6bdea03,ST0054,Seattle,32:22.0,22:22.0,110,10.82,Truck,29,47,2.51,Debit Card,Slow Charger,CHAdeMO,USER3318,Pay-as-you-go,6,2,Failed,Charging interrupted
f88c1b72,ST0015,Miami,32:22.0,10:22.0,98,5.76,Sedan,12,46,2.14,UPI,Slow Charger,CCS,USER1042,Monthly,40,2.7,Successful,
9826c2d6,ST0074,San Francisco,32:22.0,25:22.0,53,32.39,Bus,43,59,7.91,UPI,DC Fast Charger,CHAdeMO,USER7610,Annual,71,2.5,Successful,Great experience
ec6da702,ST0036,Chicago,32:22.0,21:22.0,49,36.15,Sedan,76,100,7.41,Debit Card,DC Fast Charger,CCS,USER8084,Free,52,3.4,Failed,Charging interrupted
05a7b33e,ST0024,Chicago,32:22.0,28:22.0,116,21.32,SUV,52,83,7.07,Cash,Slow Charger,Type 2,USER2379,Pay-as-you-go,47,4.5,Successful,Slow charging
538f9f3e,ST0060,San Francisco,32:22.0,57:22.0,25,35.4,SUV,54,72,11.18,UPI,DC Fast Charger,Type 2,USER7853,Annual,79,3.7,In Progress,Charging interrupted
d11f3d60,ST0010,Houston,32:22.0,43:22.0,71,21,Truck,67,84,9.88,Cash,Fast Charger,CCS,USER9183,Pay-as-you-go,90,1.8,Failed,Charging interrupted
de1fc93c,ST0025,Los Angeles,32:22.0,09:22.0,37,47.79,Bus,74,100,12.56,Debit Card,Level 2 Charger,CCS,USER4689,Pay-as-you-go,86,3.9,Failed,Charging interrupted
255b74c0,ST0089,Los Angeles,32:22.0,49:22.0,77,39.16,Hatchback,20,41,10.91,Credit Card,Fast Charger,Tesla Supercharger,USER8086,Free,19,5,Failed,Charging interrupted
ab919a38,ST0012,Seattle,32:22.0,52:22.0,80,29.2,SUV,69,91,10.9,Cash,Level 2 Charger,Type 2,USER5905,Free,74,3.7,In Progress,Charging interrupted
e5560263,ST0075,New York,32:22.0,04:22.0,92,46.64,Truck,9,36,12.19,Wallet,DC Fast Charger,Type 2,USER3720,Monthly,28,2.2,In Progress,Charging interrupted
94934de3,ST0069,Chicago,32:22.0,30:22.0,118,6.62,Hatchback,25,42,2.1,Debit Card,DC Fast Charger,CHAdeMO,USER3636,Pay-as-you-go,32,4.6,Successful,Great experience
e09d5d6d,ST0069,Chicago,32:22.0,13:22.0,101,27.23,Sedan,11,49,12.94,Credit Card,Level 2 Charger,Tesla Supercharger,USER6323,Monthly,36,3,In Progress,Charging interrupted
d65d3c18,ST0030,Seattle,32:22.0,48:22.0,76,8.7,Truck,34,62,3.3,Credit Card,DC Fast Charger,CHAdeMO,USER4213,Pay-as-you-go,77,1.2,In Progress,Charging interrupted
c78f311a,ST0063,Miami,32:22.0,52:22.0,80,7.26,Truck,9,20,1.46,Credit Card,Fast Charger,Type 2,USER3517,Annual,100,2.5,In Progress,Charging interrupted
1e28ea12,ST0043,Seattle,32:22.0,22:22.0,50,24.81,SUV,24,64,8.39,UPI,Fast Charger,CCS,USER4770,Annual,11,1.8,In Progress,Charging interrupted
d2106b12,ST0092,New York,32:22.0,55:22.0,23,45.68,Bus,79,100,19.3,Wallet,DC Fast Charger,Tesla Supercharger,USER1617,Pay-as-you-go,23,3.2,Successful,Convenient location
257b2afc,ST0031,Seattle,32:22.0,55:22.0,23,8.62,Motorbike,11,51,3.27,Wallet,Level 2 Charger,Tesla Supercharger,USER2888,Monthly,26,2,In Progress,Charging interrupted
d3c32726,ST0099,Los Angeles,32:22.0,53:22.0,81,7.04,Motorbike,74,100,3.19,Debit Card,Level 2 Charger,CCS,USER4665,Annual,18,4.1,Successful,Expensive
fb0b8039,ST0010,Boston,32:22.0,17:22.0,105,26.54,Hatchback,37,68,6.08,UPI,Level 2 Charger,Tesla Supercharger,USER7496,Free,23,2.1,Failed,Charging interrupted
e21fffab,ST0003,San Francisco,32:22.0,21:22.0,49,35.76,Motorbike,72,100,16.46,Debit Card,Level 2 Charger,Tesla Supercharger,USER2622,Pay-as-you-go,85,3.8,Successful,Expensive
8dca6ed1,ST0036,Houston,32:22.0,34:22.0,62,16.8,SUV,62,100,7.23,Wallet,Fast Charger,CHAdeMO,USER9752,Annual,47,4.4,Successful,Charger not working
6e36aa75,ST0006,Houston,32:22.0,09:22.0,37,37.48,Hatchback,24,52,8.09,Credit Card,Fast Charger,Tesla Supercharger,USER9584,Free,58,4.7,In Progress,Charging interrupted
811f37cd,ST0083,Miami,32:22.0,05:22.0,93,38.04,Sedan,49,82,14.18,Cash,Fast Charger,Tesla Supercharger,USER3256,Pay-as-you-go,63,3.1,Successful,Slow charging
5729b6f9,ST0047,Boston,32:22.0,16:22.0,104,30.25,Hatchback,76,96,12.56,Cash,DC Fast Charger,CHAdeMO,USER6899,Annual,92,3.4,In Progress,Charging interrupted
9.97E+36,ST0080,San Francisco,32:22.0,21:22.0,109,5.62,Sedan,64,86,2.63,Wallet,DC Fast Charger,CCS,USER1251,Pay-as-you-go,49,1.9,Failed,Charging interrupted
bbe7d3a0,ST0072,Seattle,32:22.0,06:22.0,94,33.24,SUV,80,100,12.58,Cash,DC Fast Charger,Tesla Supercharger,USER9703,Pay-as-you-go,29,3.1,Failed,Charging interrupted
f87434c2,ST0015,Miami,32:22.0,21:22.0,109,11.78,SUV,21,52,3.54,Cash,Level 2 Charger,Type 2,USER6990,Pay-as-you-go,36,4.2,Failed,Charging interrupted
7831864c,ST0020,Seattle,32:22.0,50:22.0,18,47.78,Bus,27,44,19.86,UPI,Fast Charger,Type 2,USER6564,Annual,13,2.6,Successful,
c3216cfb,ST0041,Los Angeles,32:22.0,56:22.0,84,7.11,Sedan,75,86,2.6,Cash,Slow Charger,Type 2,USER1442,Pay-as-you-go,17,2.3,Successful,Convenient location
ec3361bc,ST0063,Los Angeles,32:22.0,31:22.0,119,40,Hatchback,61,88,18.29,UPI,DC Fast Charger,Tesla Supercharger,USER3134,Pay-as-you-go,50,2.1,Failed,Charging interrupted
8f92a264,ST0053,Houston,32:22.0,10:22.0,38,39.52,Hatchback,5,28,9.09,Credit Card,DC Fast Charger,CHAdeMO,USER6154,Monthly,48,1,Successful,Slow charging
fcf725af,ST0048,San Francisco,32:22.0,23:22.0,111,44.64,Motorbike,56,91,13.07,Debit Card,Slow Charger,Type 2,USER2809,Pay-as-you-go,99,4.4,Successful,
784a5b05,ST0025,New York,32:22.0,33:22.0,61,49.86,SUV,43,56,16.43,Wallet,Fast Charger,Tesla Supercharger,USER4853,Monthly,34,1.3,Failed,Charging interrupted
24ec3205,ST0028,New York,32:22.0,16:22.0,104,38.63,Motorbike,36,55,15.49,Credit Card,Fast Charger,CHAdeMO,USER3571,Annual,10,2.6,In Progress,Charging interrupted
b6edb4ae,ST0079,Boston,32:22.0,02:22.0,90,46.22,Motorbike,58,86,16.77,Debit Card,Level 2 Charger,CHAdeMO,USER9749,Annual,95,1.2,Successful,Slow charging
9f3c07cf,ST0037,New York,32:22.0,18:22.0,106,36.63,Truck,78,91,14.44,Wallet,Fast Charger,Type 2,USER3245,Free,99,4.5,Failed,Charging interrupted
6d4d4d4b,ST0058,Boston,32:22.0,30:22.0,58,16.35,Bus,54,93,3.32,Debit Card,Fast Charger,CHAdeMO,USER1316,Pay-as-you-go,40,1.6,Failed,Charging interrupted
b61a3e3a,ST0089,New York,32:22.0,29:22.0,57,14.25,Truck,77,97,4.48,UPI,Level 2 Charger,CCS,USER2245,Monthly,89,2.1,Successful,Slow charging
238b61cf,ST0021,Los Angeles,32:22.0,37:22.0,65,11.4,Sedan,26,56,4.67,Cash,Slow Charger,CCS,USER3942,Monthly,12,3.5,Successful,Expensive
2fd83ba6,ST0013,Seattle,32:22.0,11:22.0,99,19.12,Hatchback,39,77,5.3,Cash,DC Fast Charger,Tesla Supercharger,USER5609,Annual,68,2.1,Failed,Charging interrupted
3d5bd885,ST0008,Seattle,32:22.0,01:22.0,89,25.1,SUV,78,100,8.74,Cash,Fast Charger,CCS,USER6341,Monthly,56,1.1,Failed,Charging interrupted
f14276cd,ST0092,San Francisco,32:22.0,48:22.0,16,17.23,Motorbike,55,66,6.35,Debit Card,Fast Charger,Type 2,USER8280,Monthly,16,2.6,Successful,Slow charging
6a20a6df,ST0024,Seattle,32:22.0,04:22.0,32,15.15,Hatchback,37,56,4.57,Cash,Slow Charger,Type 2,USER9847,Monthly,81,3.4,Successful,Charger not working
7cfd73e0,ST0071,Miami,32:22.0,06:22.0,94,36.67,Truck,14,44,15.41,Debit Card,Slow Charger,CCS,USER8390,Pay-as-you-go,91,2.5,Failed,Charging interrupted
1db1f985,ST0018,Chicago,32:22.0,02:22.0,30,14.94,Hatchback,53,71,3.23,Wallet,DC Fast Charger,CCS,USER2346,Annual,84,4.9,Successful,Great experience
6ec96c4b,ST0082,New York,32:22.0,56:22.0,24,25.95,Truck,53,66,9.83,Cash,Fast Charger,CCS,USER8102,Pay-as-you-go,25,2.9,In Progress,Charging interrupted
6438551a,ST0046,Boston,32:22.0,06:22.0,94,34.21,Hatchback,79,100,14.53,Debit Card,Slow Charger,CHAdeMO,USER4610,Free,46,3.6,In Progress,Charging interrupted
7b5899e7,ST0042,San Francisco,32:22.0,23:22.0,51,32.89,Bus,17,44,15.49,Wallet,DC Fast Charger,Tesla Supercharger,USER5339,Annual,99,4,Failed,Charging interrupted
1c590d92,ST0041,Miami,32:22.0,44:22.0,72,42,Hatchback,58,82,16.67,Cash,Level 2 Charger,CHAdeMO,USER8877,Pay-as-you-go,44,3.3,Failed,Charging interrupted
e0876f66,ST0022,San Francisco,32:22.0,17:22.0,105,33.17,Truck,69,100,13.93,Cash,Slow Charger,Tesla Supercharger,USER1157,Free,73,2.2,In Progress,Charging interrupted
f7c1da5a,ST0003,Chicago,32:22.0,02:22.0,90,30.16,Hatchback,32,44,7.86,Credit Card,Fast Charger,Tesla Supercharger,USER9835,Pay-as-you-go,1,3.7,In Progress,Charging interrupted
190023cb,ST0096,Houston,32:22.0,40:22.0,68,49.78,SUV,21,52,21.9,UPI,Level 2 Charger,Type 2,USER8997,Pay-as-you-go,100,2.2,Failed,Charging interrupted
18af2ae6,ST0027,Houston,32:22.0,26:22.0,54,41.88,Sedan,18,28,15.08,Credit Card,Level 2 Charger,Tesla Supercharger,USER9940,Annual,26,2,In Progress,Charging interrupted
030eb090,ST0041,Chicago,32:22.0,21:22.0,109,10.08,Sedan,28,58,5.02,Wallet,Fast Charger,Type 2,USER1761,Pay-as-you-go,69,3.2,In Progress,Charging interrupted
90f1946c,ST0028,Houston,32:22.0,30:22.0,58,31.63,Bus,52,79,10.76,Credit Card,DC Fast Charger,Type 2,USER7331,Free,100,1.6,In Progress,Charging interrupted
90408f02,ST0074,New York,32:22.0,50:22.0,78,41.08,Hatchback,23,47,11.03,Cash,Level 2 Charger,Type 2,USER9485,Monthly,47,2,Failed,Charging interrupted
28fcd646,ST0039,Miami,32:22.0,15:22.0,43,36.19,SUV,79,100,9.15,Wallet,Fast Charger,CHAdeMO,USER5570,Annual,37,1.6,In Progress,Charging interrupted
70619c2a,ST0063,Los Angeles,32:22.0,15:22.0,103,27.8,Motorbike,39,75,10.39,UPI,DC Fast Charger,Tesla Supercharger,USER3043,Pay-as-you-go,4,1.5,In Progress,Charging interrupted
af503eee,ST0051,Los Angeles,32:22.0,54:22.0,82,27.12,Sedan,61,84,5.48,Cash,Level 2 Charger,CHAdeMO,USER4335,Pay-as-you-go,57,4.1,Failed,Charging interrupted
fb52d1fb,ST0043,San Francisco,32:22.0,23:22.0,51,48.21,Motorbike,52,62,15.31,Cash,Slow Charger,Type 2,USER1991,Monthly,78,2.3,Failed,Charging interrupted
25e53770,ST0002,Chicago,32:22.0,06:22.0,34,13.86,Truck,58,81,5.66,Cash,Fast Charger,Type 2,USER4952,Monthly,69,4.7,In Progress,Charging interrupted
f07612ae,ST0076,New York,32:22.0,03:22.0,31,27.45,Bus,16,30,5.62,Debit Card,DC Fast Charger,CCS,USER3285,Monthly,75,4.1,Failed,Charging interrupted
374c7519,ST0071,Seattle,32:22.0,32:22.0,60,11.72,Hatchback,53,87,3.99,Cash,Slow Charger,Tesla Supercharger,USER3537,Pay-as-you-go,0,4.5,In Progress,Charging interrupted
3031c3dd,ST0020,Chicago,32:22.0,07:22.0,95,14.11,Bus,20,36,3.73,Debit Card,Fast Charger,CHAdeMO,USER7561,Monthly,53,2.9,Successful,Convenient location
59c1b124,ST0030,Houston,32:22.0,27:22.0,115,29.71,Sedan,77,100,13.87,Cash,Fast Charger,Type 2,USER9394,Free,92,1.3,Failed,Charging interrupted
8a19656e,ST0086,Los Angeles,32:22.0,29:22.0,117,16.63,Hatchback,65,99,4.91,UPI,Fast Charger,Type 2,USER7322,Monthly,40,1.9,Failed,Charging interrupted
dd5225ff,ST0012,Seattle,32:22.0,58:22.0,26,31.37,Bus,17,32,15.03,UPI,Slow Charger,CHAdeMO,USER7124,Annual,36,5,Failed,Charging interrupted
77501a8d,ST0030,San Francisco,32:22.0,32:22.0,120,47.14,Truck,54,73,14.21,Credit Card,Level 2 Charger,CHAdeMO,USER7694,Pay-as-you-go,39,1.2,In Progress,Charging interrupted
ef25163b,ST0026,Houston,32:22.0,23:22.0,111,37.21,Sedan,26,54,9.91,Wallet,Fast Charger,Type 2,USER7238,Pay-as-you-go,91,3,In Progress,Charging interrupted
38e5aa0f,ST0073,San Francisco,32:22.0,52:22.0,20,20.07,Truck,18,50,6.85,Credit Card,DC Fast Charger,Tesla Supercharger,USER1507,Annual,16,4.9,In Progress,Charging interrupted
448a1e9a,ST0003,Houston,32:22.0,27:22.0,115,17.54,Hatchback,74,95,4.8,Cash,Fast Charger,CHAdeMO,USER3558,Free,19,3.2,Successful,Expensive
ff505b74,ST0022,New York,32:22.0,50:22.0,18,45.9,Truck,5,29,10.64,Credit Card,DC Fast Charger,Type 2,USER8840,Pay-as-you-go,28,3.7,Failed,Charging interrupted
cc39c85c,ST0069,Chicago,32:22.0,15:22.0,43,7.66,Sedan,76,100,3.16,UPI,Fast Charger,CHAdeMO,USER6107,Free,65,1.8,Failed,Charging interrupted
b46c599d,ST0002,New York,32:22.0,42:22.0,70,46.76,Bus,24,47,13.51,UPI,Slow Charger,Tesla Supercharger,USER1965,Monthly,6,3.8,In Progress,Charging interrupted
b9db1019,ST0051,San Francisco,32:22.0,48:22.0,76,36.31,Bus,38,62,9.49,Credit Card,DC Fast Charger,CHAdeMO,USER9054,Pay-as-you-go,5,4.1,Failed,Charging interrupted
dc57d496,ST0094,Seattle,32:22.0,27:22.0,115,37.45,Motorbike,29,46,8.01,Wallet,Slow Charger,Tesla Supercharger,USER4520,Monthly,80,1.3,Failed,Charging interrupted
e0d8715a,ST0031,Houston,32:22.0,07:22.0,35,15.72,SUV,45,84,7.28,Debit Card,Level 2 Charger,Type 2,USER4844,Monthly,71,4.3,Successful,
e8f420ee,ST0094,Seattle,32:22.0,23:22.0,111,19.25,Truck,44,75,8.65,Debit Card,Fast Charger,Type 2,USER5031,Pay-as-you-go,10,5,Successful,Slow charging
484eea2b,ST0034,Houston,32:22.0,14:22.0,102,30.81,Hatchback,67,88,10.34,UPI,DC Fast Charger,Type 2,USER7983,Free,63,1.2,Failed,Charging interrupted
2f12cf34,ST0015,Boston,32:22.0,33:22.0,61,36.85,Sedan,40,54,14.99,UPI,DC Fast Charger,Type 2,USER2619,Annual,85,2.8,In Progress,Charging interrupted
b9d28f29,ST0023,Chicago,32:22.0,39:22.0,67,14.7,Bus,34,52,5.36,UPI,Level 2 Charger,CHAdeMO,USER6698,Monthly,95,4,In Progress,Charging interrupted
8195ba01,ST0073,Seattle,32:22.0,36:22.0,64,33.68,Bus,44,55,12.89,Cash,Slow Charger,Type 2,USER3750,Free,74,1.9,In Progress,Charging interrupted
45e82a20,ST0077,Chicago,32:22.0,07:22.0,35,20.78,SUV,12,40,5.49,Wallet,DC Fast Charger,Type 2,USER5030,Pay-as-you-go,39,3.5,Failed,Charging interrupted
0691c1ca,ST0009,Chicago,32:22.0,11:22.0,99,17.14,Hatchback,67,90,8.08,Wallet,DC Fast Charger,CHAdeMO,USER7217,Monthly,23,4.8,Failed,Charging interrupted
83e65466,ST0075,Los Angeles,32:22.0,40:22.0,68,48.56,SUV,37,47,10.23,Debit Card,Fast Charger,CHAdeMO,USER9087,Pay-as-you-go,86,2,Successful,Great experience
63d77d1a,ST0038,San Francisco,32:22.0,09:22.0,97,6.5,SUV,26,62,3.17,Cash,Level 2 Charger,Tesla Supercharger,USER1970,Pay-as-you-go,63,4.1,In Progress,Charging interrupted
550cf1ec,ST0074,Los Angeles,32:22.0,41:22.0,69,6.06,Motorbike,53,89,1.53,Cash,Slow Charger,CCS,USER4345,Monthly,100,3.7,In Progress,Charging interrupted
c558c352,ST0019,New York,32:22.0,14:22.0,102,41.68,Hatchback,25,57,12.51,Cash,DC Fast Charger,CCS,USER4999,Annual,41,4.7,In Progress,Charging interrupted
0a94ed08,ST0011,Miami,32:22.0,14:22.0,42,46.07,Bus,43,59,10.13,Wallet,Slow Charger,Type 2,USER4125,Pay-as-you-go,42,4.1,In Progress,Charging interrupted
f279b1f1,ST0055,Boston,32:22.0,18:22.0,46,20.97,Sedan,67,98,9.06,Cash,DC Fast Charger,CHAdeMO,USER5351,Free,51,1.3,Successful,Convenient location
37ac0931,ST0050,Seattle,32:22.0,49:22.0,17,31.4,Truck,11,49,13.24,Credit Card,DC Fast Charger,Type 2,USER4315,Monthly,14,5,In Progress,Charging interrupted
02f99ff0,ST0064,Miami,32:22.0,21:22.0,49,47.19,SUV,53,68,22.27,Wallet,Slow Charger,Type 2,USER7610,Free,21,2.7,Successful,Charger not working
3837db60,ST0025,Seattle,32:22.0,56:22.0,24,11.48,Hatchback,39,71,2.85,Debit Card,DC Fast Charger,Tesla Supercharger,USER3614,Annual,93,3.8,Failed,Charging interrupted
aa91289a,ST0022,Los Angeles,32:22.0,14:22.0,42,17.5,Bus,79,92,7.83,Wallet,Slow Charger,Tesla Supercharger,USER1952,Annual,7,3.5,Successful,Expensive
c5e9df5b,ST0067,Houston,32:22.0,10:22.0,38,40.24,Truck,14,53,14.66,UPI,Fast Charger,Tesla Supercharger,USER3877,Annual,46,4.9,Successful,
59aed17d,ST0008,Miami,32:22.0,13:22.0,41,48.39,Truck,9,37,23.98,Debit Card,Level 2 Charger,Tesla Supercharger,USER6403,Pay-as-you-go,72,4.6,Failed,Charging interrupted
3a22a571,ST0057,Houston,32:22.0,22:22.0,110,23.28,SUV,22,49,5.03,Cash,Slow Charger,Tesla Supercharger,USER7164,Free,41,4.6,Successful,Great experience
993055ce,ST0060,Seattle,32:22.0,06:22.0,94,24,Bus,11,44,10.57,Wallet,Level 2 Charger,CHAdeMO,USER2501,Free,71,1.7,Successful,Expensive
fb8958cf,ST0097,Chicago,32:22.0,51:22.0,79,24.15,Hatchback,15,44,4.86,Wallet,Level 2 Charger,CCS,USER1667,Monthly,44,2.1,In Progress,Charging interrupted
ac7e39b0,ST0055,Houston,32:22.0,50:22.0,18,41.63,Hatchback,60,82,17.43,Wallet,Fast Charger,CHAdeMO,USER4666,Annual,52,4.7,In Progress,Charging interrupted
8e7b37e6,ST0079,San Francisco,32:22.0,45:22.0,73,15.99,Bus,7,31,7.6,Debit Card,DC Fast Charger,CCS,USER4243,Free,31,2,Failed,Charging interrupted
dcd0ce32,ST0084,Miami,32:22.0,00:22.0,28,5.25,Hatchback,6,36,1.86,Credit Card,DC Fast Charger,CHAdeMO,USER5934,Monthly,70,1.7,In Progress,Charging interrupted
946413c5,ST0065,Seattle,32:22.0,27:22.0,115,34.54,Hatchback,7,19,16.83,Credit Card,Slow Charger,Tesla Supercharger,USER4247,Pay-as-you-go,43,1.4,In Progress,Charging interrupted
a90eb401,ST0014,New York,32:22.0,54:22.0,22,20.05,Bus,29,49,7.65,UPI,Fast Charger,Type 2,USER6805,Annual,64,2.6,Successful,
3870c2bf,ST0087,San Francisco,32:22.0,31:22.0,119,23.53,Sedan,57,89,5.54,Wallet,Fast Charger,Type 2,USER5336,Free,87,4.8,Successful,Convenient location
2e40064d,ST0019,San Francisco,32:22.0,15:22.0,103,46.78,Hatchback,80,100,9.7,Cash,DC Fast Charger,CCS,USER4082,Annual,1,1.3,Failed,Charging interrupted
770aaa1a,ST0035,Houston,32:22.0,59:22.0,87,16.73,Bus,58,82,3.85,Credit Card,DC Fast Charger,Type 2,USER5045,Monthly,28,4.3,Failed,Charging interrupted
fbc90937,ST0016,Los Angeles,32:22.0,58:22.0,86,9.29,SUV,45,84,1.98,UPI,Level 2 Charger,Type 2,USER2613,Annual,87,4.7,Failed,Charging interrupted
9f0a0d0d,ST0009,Houston,32:22.0,37:22.0,65,21.23,Sedan,41,71,7.22,UPI,Slow Charger,Type 2,USER8812,Annual,13,4.9,In Progress,Charging interrupted
4e2b9e17,ST0040,Seattle,32:22.0,34:22.0,62,44.42,Sedan,8,34,16.97,Debit Card,DC Fast Charger,CCS,USER9087,Pay-as-you-go,14,4.5,Failed,Charging interrupted
6349f6d4,ST0043,Chicago,32:22.0,16:22.0,104,9.92,Hatchback,15,47,3.83,Debit Card,Level 2 Charger,CCS,USER5140,Pay-as-you-go,55,3.2,Successful,Slow charging
3eeae447,ST0086,Houston,32:22.0,07:22.0,35,42.7,Bus,58,82,17.22,Debit Card,Level 2 Charger,CCS,USER6956,Pay-as-you-go,37,1.6,Failed,Charging interrupted
2a79ead1,ST0088,Chicago,32:22.0,10:22.0,38,8.8,Sedan,71,98,4.35,Credit Card,Fast Charger,CHAdeMO,USER8876,Free,7,5,In Progress,Charging interrupted
08cd98a5,ST0090,Chicago,32:22.0,25:22.0,53,39.16,SUV,28,67,14.43,UPI,Fast Charger,Type 2,USER5515,Free,87,4.9,In Progress,Charging interrupted
c037e93b,ST0055,Miami,32:22.0,44:22.0,72,40.46,SUV,74,90,17.76,Wallet,Level 2 Charger,Type 2,USER6902,Annual,36,3.1,Failed,Charging interrupted
7e141818,ST0043,San Francisco,32:22.0,08:22.0,96,6.52,SUV,40,61,3.03,Credit Card,DC Fast Charger,CCS,USER6614,Free,9,1.2,Successful,Expensive
df262949,ST0040,Miami,32:22.0,31:22.0,59,38.18,Truck,35,53,15.33,Cash,DC Fast Charger,Tesla Supercharger,USER2185,Annual,82,3.7,Successful,Great experience
79983815,ST0031,Houston,32:22.0,18:22.0,46,49.98,Hatchback,80,100,12.31,Credit Card,Level 2 Charger,Type 2,USER6510,Pay-as-you-go,92,3.3,Failed,Charging interrupted
e8c78123,ST0030,Chicago,32:22.0,26:22.0,54,18.84,Sedan,43,79,8.87,Debit Card,Slow Charger,CHAdeMO,USER4844,Free,12,3.8,In Progress,Charging interrupted
316d192e,ST0071,New York,32:22.0,29:22.0,117,18.14,Bus,35,53,4.91,Credit Card,Level 2 Charger,Type 2,USER8082,Annual,43,2.6,Successful,Expensive
fb6848e7,ST0011,San Francisco,32:22.0,09:22.0,97,42.9,Motorbike,30,40,21.02,Wallet,DC Fast Charger,Tesla Supercharger,USER3633,Pay-as-you-go,26,3.3,In Progress,Charging interrupted
7e3934c5,ST0052,Chicago,32:22.0,48:22.0,76,27.73,Bus,49,66,6.81,Cash,Fast Charger,CHAdeMO,USER6902,Pay-as-you-go,85,2.1,In Progress,Charging interrupted
d655c1ee,ST0058,Boston,32:22.0,20:22.0,108,37,Sedan,46,68,9.32,Credit Card,Level 2 Charger,Type 2,USER4103,Free,9,1.7,Failed,Charging interrupted
a80984cb,ST0021,San Francisco,32:22.0,31:22.0,59,39.51,Truck,41,55,10.89,Debit Card,Level 2 Charger,Tesla Supercharger,USER7942,Free,97,1.4,In Progress,Charging interrupted
364dad03,ST0063,Miami,32:22.0,57:22.0,25,15.31,Hatchback,28,39,5.96,Debit Card,DC Fast Charger,CHAdeMO,USER7150,Free,31,3.2,Successful,
66508155,ST0058,Houston,32:22.0,58:22.0,26,42.7,Bus,38,62,12.48,UPI,Slow Charger,CHAdeMO,USER2152,Annual,47,3.7,In Progress,Charging interrupted
9e1fe3f5,ST0046,San Francisco,32:22.0,31:22.0,119,26.1,Motorbike,44,62,7.9,UPI,Slow Charger,Type 2,USER7977,Free,52,3.3,In Progress,Charging interrupted
a826c0b1,ST0090,Los Angeles,32:22.0,37:22.0,65,23.43,Truck,32,59,5.31,Cash,Fast Charger,CCS,USER9471,Free,50,2.8,Failed,Charging interrupted
b46ae2fd,ST0028,Houston,32:22.0,18:22.0,106,49.31,Truck,25,59,17.71,Debit Card,DC Fast Charger,Tesla Supercharger,USER5369,Free,80,3.4,Failed,Charging interrupted
33612cd5,ST0087,Miami,32:22.0,31:22.0,59,12.2,Truck,22,43,3.95,Credit Card,Fast Charger,Tesla Supercharger,USER5013,Monthly,24,1.9,Successful,Slow charging
dfcc28d1,ST0015,Chicago,32:22.0,26:22.0,114,8.88,SUV,44,71,2.42,Cash,Fast Charger,Tesla Supercharger,USER8712,Annual,7,2.7,In Progress,Charging interrupted
b0486d7f,ST0057,Los Angeles,32:22.0,18:22.0,106,17.14,Motorbike,43,55,6.65,UPI,Slow Charger,Type 2,USER5738,Annual,73,4.1,In Progress,Charging interrupted
6fe45e4c,ST0010,New York,32:22.0,49:22.0,77,13.2,SUV,50,63,3.52,Credit Card,Level 2 Charger,Tesla Supercharger,USER1813,Free,68,1.7,Successful,Slow charging
5fb8e9cd,ST0001,Seattle,32:22.0,29:22.0,57,26.18,Sedan,45,58,12.16,Cash,Slow Charger,CCS,USER8276,Monthly,17,2.2,In Progress,Charging interrupted
1b301e4c,ST0015,Boston,32:22.0,19:22.0,107,42.57,Sedan,25,38,18.29,Cash,Level 2 Charger,CHAdeMO,USER5428,Pay-as-you-go,80,1.4,In Progress,Charging interrupted
d537201c,ST0053,Chicago,32:22.0,44:22.0,72,20.21,Bus,9,43,6.73,Credit Card,DC Fast Charger,CCS,USER2017,Pay-as-you-go,96,1.4,Failed,Charging interrupted
